Font: cinecaption  Style: Regular
Point Size: 57   SP/PD Ratio: 8.8%

Characters included: 4288/7145
Missing characters: 2857
Excluded characters: 0

Characters missing from font file:
----------------------------------------
ID: 12316	Hex: 301C	Char [〜]
ID: 31918	Hex: 7CAE	Char [粮]
ID: 31929	Hex: 7CB9	Char [粹]
ID: 31933	Hex: 7CBD	Char [粽]
ID: 31941	Hex: 7CC5	Char [糅]
ID: 31938	Hex: 7CC2	Char [糂]
ID: 31960	Hex: 7CD8	Char [糘]
ID: 31954	Hex: 7CD2	Char [糒]
ID: 31964	Hex: 7CDC	Char [糜]
ID: 31970	Hex: 7CE2	Char [糢]
ID: 39739	Hex: 9B3B	Char [鬻]
ID: 31983	Hex: 7CEF	Char [糯]
ID: 31986	Hex: 7CF2	Char [糲]
ID: 31988	Hex: 7CF4	Char [糴]
ID: 31990	Hex: 7CF6	Char [糶]
ID: 32006	Hex: 7D06	Char [紆]
ID: 32306	Hex: 7E32	Char [縲]
ID: 32314	Hex: 7E3A	Char [縺]
ID: 32359	Hex: 7E67	Char [繧]
ID: 32349	Hex: 7E5D	Char [繝]
ID: 32342	Hex: 7E56	Char [繖]
ID: 32350	Hex: 7E5E	Char [繞]
ID: 32345	Hex: 7E59	Char [繙]
ID: 32346	Hex: 7E5A	Char [繚]
ID: 32377	Hex: 7E79	Char [繹]
ID: 32362	Hex: 7E6A	Char [繪]
ID: 32361	Hex: 7E69	Char [繩]
ID: 32380	Hex: 7E7C	Char [繼]
ID: 32379	Hex: 7E7B	Char [繻]
ID: 32387	Hex: 7E83	Char [纃]
ID: 32213	Hex: 7DD5	Char [緕]
ID: 32381	Hex: 7E7D	Char [繽]
ID: 36782	Hex: 8FAE	Char [辮]
ID: 32383	Hex: 7E7F	Char [繿]
ID: 32393	Hex: 7E89	Char [纉]
ID: 32396	Hex: 7E8C	Char [續]
ID: 32402	Hex: 7E92	Char [纒]
ID: 32403	Hex: 7E93	Char [纓]
ID: 32404	Hex: 7E94	Char [纔]
ID: 32406	Hex: 7E96	Char [纖]
ID: 32398	Hex: 7E8E	Char [纎]
ID: 32411	Hex: 7E9B	Char [纛]
ID: 32412	Hex: 7E9C	Char [纜]
ID: 32568	Hex: 7F38	Char [缸]
ID: 32570	Hex: 7F3A	Char [缺]
ID: 32883	Hex: 8073	Char [聳]
ID: 32882	Hex: 8072	Char [聲]
ID: 32880	Hex: 8070	Char [聰]
ID: 32886	Hex: 8076	Char [聶]
ID: 32889	Hex: 8079	Char [聹]
ID: 32893	Hex: 807D	Char [聽]
ID: 32895	Hex: 807F	Char [聿]
ID: 32900	Hex: 8084	Char [肄]
ID: 32902	Hex: 8086	Char [肆]
ID: 32901	Hex: 8085	Char [肅]
ID: 32915	Hex: 8093	Char [肓]
ID: 32922	Hex: 809A	Char [肚]
ID: 32941	Hex: 80AD	Char [肭]
ID: 20880	Hex: 5190	Char [冐]
ID: 32940	Hex: 80AC	Char [肬]
ID: 32987	Hex: 80DB	Char [胛]
ID: 32997	Hex: 80E5	Char [胥]
ID: 32985	Hex: 80D9	Char [胙]
ID: 32989	Hex: 80DD	Char [胝]
ID: 32986	Hex: 80DA	Char [胚]
ID: 32982	Hex: 80D6	Char [胖]
ID: 33033	Hex: 8109	Char [脉]
ID: 33007	Hex: 80EF	Char [胯]
ID: 33009	Hex: 80F1	Char [胱]
ID: 33059	Hex: 8123	Char [脣]
ID: 33071	Hex: 812F	Char [脯]
ID: 33099	Hex: 814B	Char [腋]
ID: 33378	Hex: 8262	Char [艢]
ID: 33384	Hex: 8268	Char [艨]
ID: 33386	Hex: 826A	Char [艪]
ID: 33387	Hex: 826B	Char [艫]
ID: 33393	Hex: 8271	Char [艱]
ID: 33399	Hex: 8277	Char [艷]
ID: 33400	Hex: 8278	Char [艸]
ID: 33406	Hex: 827E	Char [艾]
ID: 33421	Hex: 828D	Char [芍]
ID: 33426	Hex: 8292	Char [芒]
ID: 33451	Hex: 82AB	Char [芫]
ID: 33439	Hex: 829F	Char [芟]
ID: 33452	Hex: 82AC	Char [芬]
ID: 33505	Hex: 82E1	Char [苡]
ID: 33503	Hex: 82DF	Char [苟]
ID: 33490	Hex: 82D2	Char [苒]
ID: 33524	Hex: 82F4	Char [苴]
ID: 33523	Hex: 82F3	Char [苳]
ID: 33683	Hex: 8393	Char [莓]
ID: 33539	Hex: 8303	Char [范]
ID: 33531	Hex: 82FB	Char [苻]
ID: 33529	Hex: 82F9	Char [苹]
ID: 33542	Hex: 8306	Char [茆]
ID: 33500	Hex: 82DC	Char [苜]
ID: 33497	Hex: 82D9	Char [苙]
ID: 33903	Hex: 846F	Char [葯]
ID: 33913	Hex: 8479	Char [葹]
ID: 33845	Hex: 8435	Char [萵]
ID: 33994	Hex: 84CA	Char [蓊]
ID: 33890	Hex: 8462	Char [葢]
ID: 33977	Hex: 84B9	Char [蒹]
ID: 33983	Hex: 84BF	Char [蒿]
ID: 34009	Hex: 84D9	Char [蓙]
ID: 33997	Hex: 84CD	Char [蓍]
ID: 34010	Hex: 84DA	Char [蓚]
ID: 34000	Hex: 84D0	Char [蓐]
ID: 33985	Hex: 84C1	Char [蓁]
ID: 33990	Hex: 84C6	Char [蓆]
ID: 34006	Hex: 84D6	Char [蓖]
ID: 33953	Hex: 84A1	Char [蒡]
ID: 34081	Hex: 8521	Char [蔡]
ID: 34047	Hex: 84FF	Char [蓿]
ID: 34036	Hex: 84F4	Char [蓴]
ID: 34071	Hex: 8517	Char [蔗]
ID: 34072	Hex: 8518	Char [蔘]
ID: 34092	Hex: 852C	Char [蔬]
ID: 34079	Hex: 851F	Char [蔟]
ID: 34069	Hex: 8515	Char [蔕]
ID: 34068	Hex: 8514	Char [蔔]
ID: 34112	Hex: 8540	Char [蕀]
ID: 34147	Hex: 8563	Char [蕣]
ID: 34136	Hex: 8558	Char [蕘]
ID: 34120	Hex: 8548	Char [蕈]
ID: 34527	Hex: 86DF	Char [蛟]
ID: 34578	Hex: 8712	Char [蜒]
ID: 34566	Hex: 8706	Char [蜆]
ID: 34568	Hex: 8708	Char [蜈]
ID: 34560	Hex: 8700	Char [蜀]
ID: 34563	Hex: 8703	Char [蜃]
ID: 34555	Hex: 86FB	Char [蛻]
ID: 34577	Hex: 8711	Char [蜑]
ID: 34569	Hex: 8709	Char [蜉]
ID: 34573	Hex: 870D	Char [蜍]
ID: 34553	Hex: 86F9	Char [蛹]
ID: 34570	Hex: 870A	Char [蜊]
ID: 34612	Hex: 8734	Char [蜴]
ID: 34623	Hex: 873F	Char [蜿]
ID: 34615	Hex: 8737	Char [蜷]
ID: 34619	Hex: 873B	Char [蜻]
ID: 34597	Hex: 8725	Char [蜥]
ID: 34601	Hex: 8729	Char [蜩]
ID: 34586	Hex: 871A	Char [蜚]
ID: 34656	Hex: 8760	Char [蝠]
ID: 34655	Hex: 875F	Char [蝟]
ID: 34680	Hex: 8778	Char [蝸]
ID: 34636	Hex: 874C	Char [蝌]
ID: 34638	Hex: 874E	Char [蝎]
ID: 34676	Hex: 8774	Char [蝴]
ID: 34647	Hex: 8757	Char [蝗]
ID: 34664	Hex: 8768	Char [蝨]
ID: 34649	Hex: 8759	Char [蝙]
ID: 34993	Hex: 88B1	Char [袱]
ID: 35011	Hex: 88C3	Char [裃]
ID: 35012	Hex: 88C4	Char [裄]
ID: 35028	Hex: 88D4	Char [裔]
ID: 35032	Hex: 88D8	Char [裘]
ID: 35033	Hex: 88D9	Char [裙]
ID: 35037	Hex: 88DD	Char [裝]
ID: 35065	Hex: 88F9	Char [裹]
ID: 35074	Hex: 8902	Char [褂]
ID: 35068	Hex: 88FC	Char [裼]
ID: 35060	Hex: 88F4	Char [裴]
ID: 35048	Hex: 88E8	Char [裨]
ID: 35058	Hex: 88F2	Char [裲]
ID: 35076	Hex: 8904	Char [褄]
ID: 35084	Hex: 890C	Char [褌]
ID: 35082	Hex: 890A	Char [褊]
ID: 35091	Hex: 8913	Char [褓]
ID: 35139	Hex: 8943	Char [襃]
ID: 35102	Hex: 891E	Char [褞]
ID: 35109	Hex: 8925	Char [褥]
ID: 35114	Hex: 892A	Char [褪]
ID: 35115	Hex: 892B	Char [褫]
ID: 35137	Hex: 8941	Char [襁]
ID: 35131	Hex: 893B	Char [褻]
ID: 35126	Hex: 8936	Char [褶]
ID: 35128	Hex: 8938	Char [褸]
ID: 35148	Hex: 894C	Char [襌]
ID: 35101	Hex: 891D	Char [褝]
ID: 35168	Hex: 8960	Char [襠]
ID: 35166	Hex: 895E	Char [襞]
ID: 35556	Hex: 8AE4	Char [諤]
ID: 35569	Hex: 8AF1	Char [諱]
ID: 35604	Hex: 8B14	Char [謔]
ID: 35552	Hex: 8AE0	Char [諠]
ID: 35554	Hex: 8AE2	Char [諢]
ID: 35575	Hex: 8AF7	Char [諷]
ID: 35550	Hex: 8ADE	Char [諞]
ID: 35547	Hex: 8ADB	Char [諛]
ID: 35596	Hex: 8B0C	Char [謌]
ID: 35591	Hex: 8B07	Char [謇]
ID: 35610	Hex: 8B1A	Char [謚]
ID: 35553	Hex: 8AE1	Char [諡]
ID: 35606	Hex: 8B16	Char [謖]
ID: 35607	Hex: 8B17	Char [謗]
ID: 35616	Hex: 8B20	Char [謠]
ID: 35635	Hex: 8B33	Char [謳]
ID: 38827	Hex: 97AB	Char [鞫]
ID: 35622	Hex: 8B26	Char [謦]
ID: 35627	Hex: 8B2B	Char [謫]
ID: 35646	Hex: 8B3E	Char [謾]
ID: 35624	Hex: 8B28	Char [謨]
ID: 35649	Hex: 8B41	Char [譁]
ID: 35660	Hex: 8B4C	Char [譌]
ID: 35663	Hex: 8B4F	Char [譏]
ID: 35662	Hex: 8B4E	Char [譎]
ID: 35657	Hex: 8B49	Char [證]
ID: 35670	Hex: 8B56	Char [譖]
ID: 35675	Hex: 8B5B	Char [譛]
ID: 35674	Hex: 8B5A	Char [譚]
ID: 35691	Hex: 8B6B	Char [譫]
ID: 36205	Hex: 8D6D	Char [赭]
ID: 36209	Hex: 8D71	Char [赱]
ID: 36225	Hex: 8D81	Char [趁]
ID: 36290	Hex: 8DC2	Char [跂]
ID: 36282	Hex: 8DBA	Char [趺]
ID: 36303	Hex: 8DCF	Char [跏]
ID: 36314	Hex: 8DDA	Char [跚]
ID: 36310	Hex: 8DD6	Char [跖]
ID: 36300	Hex: 8DCC	Char [跌]
ID: 36315	Hex: 8DDB	Char [跛]
ID: 36299	Hex: 8DCB	Char [跋]
ID: 36330	Hex: 8DEA	Char [跪]
ID: 36331	Hex: 8DEB	Char [跫]
ID: 36319	Hex: 8DDF	Char [跟]
ID: 36323	Hex: 8DE3	Char [跣]
ID: 36348	Hex: 8DFC	Char [跼]
ID: 36360	Hex: 8E08	Char [踈]
ID: 36361	Hex: 8E09	Char [踉]
ID: 36351	Hex: 8DFF	Char [跿]
ID: 36381	Hex: 8E1D	Char [踝]
ID: 36382	Hex: 8E1E	Char [踞]
ID: 36368	Hex: 8E10	Char [踐]
ID: 36383	Hex: 8E1F	Char [踟]
ID: 36418	Hex: 8E42	Char [蹂]
ID: 36400	Hex: 8E30	Char [踰]
ID: 36404	Hex: 8E34	Char [踴]
ID: 36426	Hex: 8E4A	Char [蹊]
ID: 36706	Hex: 8F62	Char [轢]
ID: 36707	Hex: 8F63	Char [轣]
ID: 36708	Hex: 8F64	Char [轤]
ID: 36764	Hex: 8F9C	Char [辜]
ID: 36767	Hex: 8F9F	Char [辟]
ID: 36771	Hex: 8FA3	Char [辣]
ID: 36781	Hex: 8FAD	Char [辭]
ID: 36783	Hex: 8FAF	Char [辯]
ID: 36826	Hex: 8FDA	Char [迚]
ID: 36837	Hex: 8FE5	Char [迥]
ID: 36834	Hex: 8FE2	Char [迢]
ID: 36847	Hex: 8FEF	Char [迯]
ID: 36852	Hex: 8FF4	Char [迴]
ID: 36869	Hex: 9005	Char [逅]
ID: 36857	Hex: 8FF9	Char [迹]
ID: 36858	Hex: 8FFA	Char [迺]
ID: 36881	Hex: 9011	Char [逑]
ID: 36885	Hex: 9015	Char [逕]
ID: 36897	Hex: 9021	Char [逡]
ID: 36877	Hex: 900D	Char [逍]
ID: 36886	Hex: 9016	Char [逖]
ID: 36875	Hex: 900B	Char [逋]
ID: 36903	Hex: 9027	Char [逧]
ID: 36918	Hex: 9036	Char [逶]
ID: 36917	Hex: 9035	Char [逵]
ID: 36856	Hex: 8FF8	Char [迸]
ID: 37365	Hex: 91F5	Char [釵]
ID: 37366	Hex: 91F6	Char [釶]
ID: 37406	Hex: 921E	Char [鈞]
ID: 37375	Hex: 91FF	Char [釿]
ID: 37396	Hex: 9214	Char [鈔]
ID: 37420	Hex: 922C	Char [鈬]
ID: 37397	Hex: 9215	Char [鈕]
ID: 37393	Hex: 9211	Char [鈑]
ID: 37463	Hex: 9257	Char [鉗]
ID: 37445	Hex: 9245	Char [鉅]
ID: 37449	Hex: 9249	Char [鉉]
ID: 37476	Hex: 9264	Char [鉤]
ID: 37448	Hex: 9248	Char [鉈]
ID: 37525	Hex: 9295	Char [銕]
ID: 37439	Hex: 923F	Char [鈿]
ID: 37456	Hex: 9250	Char [鉐]
ID: 37532	Hex: 929C	Char [銜]
ID: 37526	Hex: 9296	Char [銖]
ID: 37523	Hex: 9293	Char [銓]
ID: 37531	Hex: 929B	Char [銛]
ID: 37466	Hex: 925A	Char [鉚]
ID: 37561	Hex: 92B9	Char [銹]
ID: 37559	Hex: 92B7	Char [銷]
ID: 37609	Hex: 92E9	Char [鋩]
ID: 37647	Hex: 930F	Char [錏]
ID: 37626	Hex: 92FA	Char [鋺]
ID: 37700	Hex: 9344	Char [鍄]
ID: 37678	Hex: 932E	Char [錮]
ID: 38304	Hex: 95A0	Char [閠]
ID: 38312	Hex: 95A8	Char [閨]
ID: 38311	Hex: 95A7	Char [閧]
ID: 38317	Hex: 95AD	Char [閭]
ID: 38332	Hex: 95BC	Char [閼]
ID: 38331	Hex: 95BB	Char [閻]
ID: 38329	Hex: 95B9	Char [閹]
ID: 38334	Hex: 95BE	Char [閾]
ID: 38346	Hex: 95CA	Char [闊]
ID: 28662	Hex: 6FF6	Char [濶]
ID: 38339	Hex: 95C3	Char [闃]
ID: 38349	Hex: 95CD	Char [闍]
ID: 38348	Hex: 95CC	Char [闌]
ID: 38357	Hex: 95D5	Char [闕]
ID: 38356	Hex: 95D4	Char [闔]
ID: 38358	Hex: 95D6	Char [闖]
ID: 38364	Hex: 95DC	Char [關]
ID: 38369	Hex: 95E1	Char [闡]
ID: 38373	Hex: 95E5	Char [闥]
ID: 38370	Hex: 95E2	Char [闢]
ID: 38433	Hex: 9621	Char [阡]
ID: 38440	Hex: 9628	Char [阨]
ID: 38446	Hex: 962E	Char [阮]
ID: 38447	Hex: 962F	Char [阯]
ID: 38466	Hex: 9642	Char [陂]
ID: 38476	Hex: 964C	Char [陌]
ID: 38479	Hex: 964F	Char [陏]
ID: 38475	Hex: 964B	Char [陋]
ID: 38519	Hex: 9677	Char [陷]
ID: 38494	Hex: 965E	Char [陞]
ID: 38800	Hex: 9790	Char [鞐]
ID: 38812	Hex: 979C	Char [鞜]
ID: 38824	Hex: 97A8	Char [鞨]
ID: 38819	Hex: 97A3	Char [鞣]
ID: 38835	Hex: 97B3	Char [鞳]
ID: 38836	Hex: 97B4	Char [鞴]
ID: 38854	Hex: 97C6	Char [韆]
ID: 38856	Hex: 97C8	Char [韈]
ID: 38876	Hex: 97DC	Char [韜]
ID: 38893	Hex: 97ED	Char [韭]
ID: 40783	Hex: 9F4F	Char [齏]
ID: 38898	Hex: 97F2	Char [韲]
ID: 31455	Hex: 7ADF	Char [竟]
ID: 38902	Hex: 97F6	Char [韶]
ID: 38901	Hex: 97F5	Char [韵]
ID: 38927	Hex: 980F	Char [頏]
ID: 38948	Hex: 9824	Char [頤]
ID: 38945	Hex: 9821	Char [頡]
ID: 38973	Hex: 983D	Char [頽]
ID: 38982	Hex: 9846	Char [顆]
ID: 38991	Hex: 984F	Char [顏]
ID: 38987	Hex: 984B	Char [顋]
ID: 39019	Hex: 986B	Char [顫]
ID: 39023	Hex: 986F	Char [顯]
ID: 39486	Hex: 9A3E	Char [騾]
ID: 39515	Hex: 9A5B	Char [驛]
ID: 39511	Hex: 9A57	Char [驗]
ID: 39519	Hex: 9A5F	Char [驟]
ID: 39522	Hex: 9A62	Char [驢]
ID: 39525	Hex: 9A65	Char [驥]
ID: 39524	Hex: 9A64	Char [驤]
ID: 39529	Hex: 9A69	Char [驩]
ID: 39531	Hex: 9A6B	Char [驫]
ID: 39530	Hex: 9A6A	Char [驪]
ID: 39597	Hex: 9AAD	Char [骭]
ID: 39600	Hex: 9AB0	Char [骰]
ID: 39612	Hex: 9ABC	Char [骼]
ID: 39616	Hex: 9AC0	Char [髀]
ID: 39631	Hex: 9ACF	Char [髏]
ID: 39633	Hex: 9AD1	Char [髑]
ID: 39635	Hex: 9AD3	Char [髓]
ID: 39636	Hex: 9AD4	Char [體]
ID: 39646	Hex: 9ADE	Char [髞]
ID: 39647	Hex: 9ADF	Char [髟]
ID: 39650	Hex: 9AE2	Char [髢]
ID: 39651	Hex: 9AE3	Char [髣]
ID: 39654	Hex: 9AE6	Char [髦]
ID: 39663	Hex: 9AEF	Char [髯]
ID: 39659	Hex: 9AEB	Char [髫]
ID: 39662	Hex: 9AEE	Char [髮]
ID: 39668	Hex: 9AF4	Char [髴]
ID: 39665	Hex: 9AF1	Char [髱]
ID: 39671	Hex: 9AF7	Char [髷]
ID: 39984	Hex: 9C30	Char [鰰]
ID: 40007	Hex: 9C47	Char [鱇]
ID: 39986	Hex: 9C32	Char [鰲]
ID: 40006	Hex: 9C46	Char [鱆]
ID: 39998	Hex: 9C3E	Char [鰾]
ID: 40026	Hex: 9C5A	Char [鱚]
ID: 40032	Hex: 9C60	Char [鱠]
ID: 40039	Hex: 9C67	Char [鱧]
ID: 40054	Hex: 9C76	Char [鱶]
ID: 40056	Hex: 9C78	Char [鱸]
ID: 40167	Hex: 9CE7	Char [鳧]
ID: 40172	Hex: 9CEC	Char [鳬]
ID: 40176	Hex: 9CF0	Char [鳰]
ID: 40201	Hex: 9D09	Char [鴉]
ID: 40200	Hex: 9D08	Char [鴈]
ID: 40171	Hex: 9CEB	Char [鳫]
ID: 40195	Hex: 9D03	Char [鴃]
ID: 40198	Hex: 9D06	Char [鴆]
ID: 40234	Hex: 9D2A	Char [鴪]
ID: 40230	Hex: 9D26	Char [鴦]
ID: 40227	Hex: 9D23	Char [鴣]
ID: 40223	Hex: 9D1F	Char [鴟]
ID: 40260	Hex: 9D44	Char [鵄]
ID: 40213	Hex: 9D15	Char [鴕]
ID: 40210	Hex: 9D12	Char [鴒]
ID: 40257	Hex: 9D41	Char [鵁]
ID: 40255	Hex: 9D3F	Char [鴿]
ID: 40254	Hex: 9D3E	Char [鴾]
ID: 40262	Hex: 9D46	Char [鵆]
ID: 40264	Hex: 9D48	Char [鵈]
ID: 40692	Hex: 9EF4	Char [黴]
ID: 40694	Hex: 9EF6	Char [黶]
ID: 40695	Hex: 9EF7	Char [黷]
ID: 40697	Hex: 9EF9	Char [黹]
ID: 40699	Hex: 9EFB	Char [黻]
ID: 40700	Hex: 9EFC	Char [黼]
ID: 40701	Hex: 9EFD	Char [黽]
ID: 40711	Hex: 9F07	Char [鼇]
ID: 40712	Hex: 9F08	Char [鼈]
ID: 40725	Hex: 9F15	Char [鼕]
ID: 40737	Hex: 9F21	Char [鼡]
ID: 40748	Hex: 9F2C	Char [鼬]
ID: 40766	Hex: 9F3E	Char [鼾]
ID: 40786	Hex: 9F52	Char [齒]
ID: 40788	Hex: 9F54	Char [齔]
ID: 40803	Hex: 9F63	Char [齣]
ID: 40800	Hex: 9F60	Char [齠]
ID: 40801	Hex: 9F61	Char [齡]
ID: 40806	Hex: 9F66	Char [齦]
ID: 40810	Hex: 9F6A	Char [齪]
ID: 40823	Hex: 9F77	Char [齷]
ID: 40818	Hex: 9F72	Char [齲]
ID: 40822	Hex: 9F76	Char [齶]
ID: 40853	Hex: 9F95	Char [龕]
ID: 40860	Hex: 9F9C	Char [龜]
ID: 40864	Hex: 9FA0	Char [龠]
ID: 10	Hex: A	Char [
]

Characters excluded from packing:
----------------------------------------
